"","Tcm_ctr1","Tcm_ctr2","Tcm_ctr3","Tem_ctr2","Tem_ctr3","Tcm_irr1","Tcm_irr2","Tcm_irr3","Tem_irr2","Tem_irr3"
"Selplg",74.72167627,118.018617,148.4293099,216.5280069,250.4966416,147.3890383,135.2642176,159.2581964,227.0904966,249.2904852
"Alkbh2",3.100293835,2.742173538,3.499207432,2.16442005,2.290478874,1.38414814,1.618028475,2.06158131,3.814151558,2.986800193
"Kctd10",5.470465065,7.988842841,9.060820421,11.29061588,11.8547624,5.998225818,5.63020655,5.523610103,7.346991217,8.98060103
"Mir7027",4.621375498,0.303343409,0,0,0,0.311433331,0.311209509,0,0,0
"Ube3b",2.941728603,3.603237791,2.365881586,2.06220707,3.356538537,1.614726889,2.46205597,2.329446285,1.394877235,2.167537215
"Mmab",0.597295953,1.235634807,1.500767476,1.147143269,0.954871125,0.965641754,1.009669048,1.035170557,0.71322529,1.286691085
"Mvk",0.680534506,0.294367432,0.556182808,0.272851823,0.338097063,0.347550669,0.307491697,0.114147858,0.537301934,0.673149094
"Tchp",0.922401015,1.54570208,0.919087096,1.643450555,0.947068636,0.601830804,0.819808904,1.039180968,0.847990621,1.220839795
"Ankrd13a",5.400964506,8.987371213,1.366049555,1.133838413,1.147650267,1.864332155,5.736822112,6.15951111,1.658703233,1.005231854
"1500011B03Rik",3.058358746,2.104664729,2.706954059,3.019819826,2.697129993,2.776275647,2.388229724,2.462546738,3.698356486,2.961444411
"4930515G01Rik",1.108377517,2.154297696,1.536376673,2.1937116,0.948348899,0.323670888,1.40156584,1.66226903,2.840002722,1.517604487
"Git2",3.213844452,3.043837458,2.367580952,2.178980416,2.073863506,2.112239234,2.357096203,2.259285823,1.238391429,1.827879753
"Oasl1",0.469142717,1.764997298,1.96705864,0.988980981,0.678960535,4.55461698,3.674969526,4.580009554,2.894315105,3.564513647
"2610524H06Rik",9.744238137,9.724390783,14.14983203,9.594365167,12.24906012,12.83413917,11.32039805,11.41747952,25.70760053,18.19036725
"2210016L21Rik",4.259172431,5.627724291,7.893685523,5.914345811,5.103069284,3.572539711,3.50533071,3.964200863,7.165356092,4.37061921
"Oasl2",3.039850911,1.911545286,0.876595331,0.635427529,0.941897593,14.2916937,12.01127533,11.58356659,6.63816226,6.333832763
"Rpl37rt",6.052144602,4.037531326,1.298089606,1.384912084,1.410103708,2.56709925,4.316093763,6.404396414,1.701518263,2.102994045
"Acads",1.241859117,2.464564617,0.996160312,1.571660247,1.829827042,1.898338981,1.820204158,1.915129314,1.643924653,1.707404316
"Mlec",9.989563891,10.53453241,8.242070564,7.382269151,10.27054557,9.219197051,11.15415504,9.37195559,5.452379199,7.250898694
"Unc119b",8.657419106,13.88554087,13.04587366,15.88704014,13.9372198,7.997716225,7.869347934,10.47751325,6.75296348,13.16132954
"Pop5",9.906213575,7.998626322,9.757669137,8.070523909,7.207890127,7.542734634,6.249306712,9.415546081,10.19502026,10.29662768
"Srsf9",17.69215141,17.01312605,3.646963599,3.373573485,2.88956153,4.530975177,12.8127232,12.52098035,3.327374105,2.001723341
"Dynll1",56.36232116,38.78553501,75.58340852,68.73040267,63.45322301,45.43436025,49.32438712,57.25018551,59.37996051,66.24230132
"Gatc",4.670982977,4.948547233,4.716169771,2.975475667,2.625773638,4.086444611,2.951865308,2.945038459,3.883090402,3.13981977
"Rnf10",5.743032627,7.175039341,4.869763723,5.540150336,5.847931229,4.205907785,4.616341924,5.14968299,3.310057264,4.845624511
"Coq5",3.439919807,3.665991064,4.279509565,3.884899474,3.496229469,3.093927387,3.085230411,2.943098176,3.463014872,2.894324081
"Cox6a1",64.10322512,63.88739142,84.49033579,71.73614975,73.43657163,63.02664681,68.72400455,79.90574645,90.28350148,91.78384497
"Pxn",0.851758283,1.865532436,0.867102328,0.934355567,1.067634709,1.368255362,1.425888864,1.322934225,0.746061056,0.952379269
"Sirt4",1.311016497,1.577241189,2.201104049,1.06711,1.017383628,1.378913274,0.83075701,0.870443916,1.597470438,0.557814787
"Rplp0",350.4353007,441.3405259,374.0949811,288.1355841,268.590346,331.7381123,356.2048095,478.812384,355.3706028,365.2544748
"Mir7030",0.426588507,1.456048361,1.08855779,0,0,0,0,2.717218419,0,0
"1110006O24Rik",2.266251446,2.417267787,3.430090954,0.235499171,2.794510164,2.072978113,2.100664186,1.364674429,1.410517284,1.659516961
"Rab35",0.687220099,1.070718487,0.54878332,0.519886475,0.794143986,0.223821188,0.612942552,0.850456529,0.656724706,0.374527642
"Prkab1",7.31796709,8.200019678,8.686139064,10.24114163,12.59897113,5.895763986,5.261757039,7.921266863,6.84681831,8.08282671
"Suds3",2.461691886,2.67444751,0.318984766,0.75409082,0.363891827,1.009475315,2.057849634,2.566009419,0.327395679,0.259225818
"Pebp1",23.07284421,25.81615915,34.46515835,29.28298617,28.95165202,26.34229896,22.06908559,28.47130253,31.7679323,33.78214823
"Wsb2",2.24731104,3.006714571,0.910794432,0.65600971,1.223626789,1.539239281,3.418190348,2.565470029,1.040732444,0.696340055
"Rfc5",3.206137106,4.140658314,4.527286488,5.079294309,5.232349738,3.999094211,3.465983949,5.05175999,4.840239848,5.171291658
"Tesc",0.212944345,0.37109271,0.3023063,0.680833787,0.521577386,0.572141056,0.513309708,0.493291268,0.707915869,1.047676813
"Fbxo21",0.53374542,1.380705515,1.842014616,1.700051852,1.773734824,1.701569302,1.688296711,1.791037339,1.242889991,1.449805709
"Slc8b1",1.501654255,1.507838505,1.97166262,1.537065593,1.026150546,2.094480103,1.949848684,1.299178177,1.749008962,1.048459196
"Plbd2",3.623402187,3.255066824,4.525669382,2.687079801,3.495318691,5.598084552,6.518144268,3.812287513,4.189183852,3.805385762
"Dtx1",7.764271189,10.81847696,8.372624093,11.07592846,11.18185158,4.671794463,5.408606641,5.820041506,5.392248636,7.13851074
"Ddx54",9.197457022,11.35568939,13.99319274,10.30575505,11.33807517,6.30661336,7.130297848,7.893247977,5.524082322,11.41056129
"Oas1b",0.288610492,1.214320842,0.77423661,1.284429512,0.932675762,1.513162416,0.738545595,1.222197795,0.80951083,0.948033692
"Oas2",1.075157757,0.510187531,0.343502689,0.085701865,0.022437206,1.62881499,2.28076826,1.869582763,0.676586744,0.365025567
"Oas3",1.838060887,3.488967861,2.235257081,3.806642187,2.018450818,14.36457715,14.75561803,16.47511594,3.225251049,9.003661353
"Oas1c",0.504801594,1.109674061,1.235130096,0.833048929,1.491271923,1.454113846,0.672885425,0.897894709,1.971464137,1.224063805
"Oas1g",0.343591162,0.131364196,0.30743787,0.134007896,0.059178424,1.720050199,1.195357027,0.584697329,1.122239693,0.710349849
"Oas1a",5.20948401,3.900544962,5.306550137,5.486424136,3.909157438,15.5724406,13.25808861,13.06547164,16.34257696,15.52778441
"Ptpn11",0.560981584,0.606796462,0.472158476,0.979868462,1.064677746,0.598295845,0.710149779,0.578578012,0.564060736,0.588856299
"Rpl6",93.69356658,120.1813326,74.84320669,60.81012988,53.93311542,70.01539366,76.73285196,105.7927186,84.35291262,80.8122747
"Naa25",0.940197654,1.178495315,1.155521802,1.105983573,1.033620519,1.008592566,1.39818124,1.557109303,1.238012715,1.357984756
"Erp29",6.911172592,5.10198323,6.283659678,3.131665351,3.758783362,3.576723983,3.950774595,3.357672346,4.027609999,3.236892919
"Mapkapk5",1.774313097,1.674084841,1.623284434,1.99878767,1.884029312,1.306301535,1.4974727,1.63245589,1.335743477,1.812703737
"Aldh2",6.635923534,5.131368361,7.878122751,1.532244118,2.089300013,6.92829929,8.392782409,3.011218587,5.157478262,1.187904533
"Brap",2.302178032,3.302209028,2.661245276,3.061648017,2.941144362,2.312544738,2.378874575,1.954394008,3.027989452,2.995646437
"Sh2b3",7.91919529,9.479854554,10.22681352,4.300391913,4.679620812,4.279422006,4.52813417,3.987722505,3.050709343,3.861451393
"Mir7031",3.150192055,0.33601116,0.334940859,1.739070798,0,1.379889223,1.034173138,1.433258067,0.320496235,0.297088351
"Hvcn1",4.170938064,5.778002245,10.10904431,1.793015604,1.700454854,1.47070517,1.487324377,1.192934762,0.999530363,1.353068614
"Vps29",13.80063649,11.71861077,10.40569372,15.55039889,17.31398955,15.30505899,14.5743142,13.89396941,15.19640022,14.67951154
"Arpc3",13.30423744,8.133361996,10.81481945,11.23453613,13.51178669,11.87855619,11.45617073,11.3805458,13.4311873,12.08923313
"Fam216a",1.203324807,1.601933746,2.041482818,2.137370507,1.552820653,2.04501887,1.706795273,2.091203606,2.357510198,2.768245213
"Gpn3",2.713423226,4.460443787,4.612081252,6.532042652,6.365191837,3.399980972,3.033805875,4.921259959,5.355894049,5.250168401
"Atp2a2",3.145754186,2.344897541,0.583239758,0.725395265,0.61231242,1.322017326,2.7428704,2.422611576,0.239913272,0.494730504
"Anapc7",1.652341531,1.987487201,2.272751149,2.010566562,2.421054083,1.491982937,1.198518481,1.751296921,1.608623329,2.021723333
"P2rx4",7.628428863,3.593707106,6.352331831,1.873213137,3.284728538,6.693115527,6.585330624,2.319075483,5.365044879,2.281269099
"Rnf34",3.065075776,1.703543684,2.674765423,2.520031795,2.132873193,1.820750319,1.692871911,1.447156164,2.780052894,2.611549807
"Orai1",3.219588228,2.902063496,3.488649747,3.250908137,2.656509891,3.189362368,3.255531054,2.863045494,2.537843487,2.803152097
"Rhof",7.094413345,8.24303408,10.23095261,10.41600703,11.80488917,4.091521174,4.602487286,5.302387745,6.154329787,7.260172355
"Psmd9",0.321530802,0.416147818,0.535115315,0.411160038,0.550487057,0.501972549,0.382246504,0.393564899,0.711278578,0.620094964
"Mlxip",1.934192225,2.187013005,2.326256705,1.410152696,1.053800554,2.086936286,2.061657635,2.072843946,1.237363701,1.022504367
"Vps33a",1.447594169,1.640761121,2.15798365,1.436555554,2.005922223,1.906325667,1.905460511,1.464705454,1.73633421,1.586892272
"Diablo",6.038957384,6.526424238,7.137992736,8.439905418,8.16018739,5.058639536,4.335516986,5.364310277,8.219864015,7.71320254
"Zcchc8",2.802275187,2.853744979,2.91911231,3.762865162,3.992612483,2.418602695,2.291108932,2.31811755,2.837980318,2.949911342
"Denr",2.988344957,3.84564548,3.241400557,5.513948726,5.101637329,5.244260677,4.086052555,5.283654486,4.889487363,5.540661401
"Hcar2",14.89302261,12.65177773,22.51566165,7.824917519,5.560061673,49.44722209,49.99217954,12.6951019,38.85809272,10.76598926
"Vps37b",2.883756838,3.587949789,2.505692199,2.957112712,2.874799155,2.903735401,3.622600331,3.375133411,2.102074834,2.656537584
"Ogfod2",8.143597362,10.33442546,13.92889447,8.008893036,9.15299024,7.844953829,5.884759917,7.3810317,9.334314565,13.24546087
"Abcb9",0.864903251,0.963645768,0.879892929,0.804857535,0.764950894,1.068519227,0.93371026,1.122758552,0.671733697,1.422285881
"Arl6ip4",21.26062078,33.44490591,37.19066985,31.70256766,31.9147497,30.9861391,25.92546464,29.65443577,37.3359869,34.21519185
"Kmt5a",1.848251561,0.972043546,0.670285819,0.960728016,0.843543392,0.529042832,0.78999016,0.906473764,0.671167436,0.689453662
"Snrnp35",0.893641799,0.81175015,1.122477311,0.441350967,1.060597679,1.108392435,0.712226192,0.824827373,2.145531984,0.898960872
"Rilpl2",3.571005106,4.327072603,6.206120099,4.109306147,5.488734906,3.067562636,3.580207606,3.286447841,4.016920099,4.68894808
"Ddx55",1.147423276,1.440705112,1.933831307,1.454971836,2.186463231,0.898423142,1.132560271,1.455912709,1.163341992,1.711835212
"Eif2b1",6.623385639,6.822318759,6.490582272,8.76535359,7.304855746,6.478818933,7.04696406,7.664250695,6.974449402,9.459427667
"Gtf2h3",2.396497435,2.539701419,2.437674314,2.826447302,1.631178027,2.328065355,2.323975179,2.803746837,3.203320196,2.918327025
"Tmed2",19.17039711,21.03939428,20.83924738,27.52488961,30.2115943,24.6924862,23.13328246,20.8123328,31.19530438,25.44326163
"Zfp664",0.834344545,0.874655454,0.962212921,1.745200563,1.299110264,0.551569349,1.026167515,0.72311404,0.810313956,0.874711046
"Ccdc92",1.465879172,2.223298039,1.892062457,2.51934586,2.646871876,1.459545591,1.605706391,1.578364764,2.061877802,2.211906415
"Ubc",72.60057265,62.2702891,82.55881193,76.45510025,79.88427217,80.20606107,77.29862615,74.24584543,108.3591871,95.07282889
"Dhx37",1.880745028,1.337561204,2.569907456,1.955768082,1.564891469,1.409749143,1.673012193,1.603344296,1.003369578,1.68006512
"Aacs",1.78318652,1.235980182,2.076259708,1.426140901,1.32987914,0.986476327,1.087576121,1.423283112,1.045694377,1.551934352
"Bri3bp",1.584478081,1.80970325,1.615208336,0.711795398,0.642913832,0.846698501,0.972407652,0.895548089,0.515183678,0.767171456
"Slc15a4",1.988011973,2.138671238,3.645092799,0.995175955,1.472771828,1.093036143,1.011610606,0.732478634,1.018841297,1.178331839
"Stx2",2.520314315,2.143333742,1.942525893,2.939650901,2.771900144,1.356520502,1.57944851,1.905475962,2.002734508,2.690221728
"Ran",84.72017681,82.97935772,83.85092863,90.92050141,89.58087518,75.32719598,73.16663553,98.17017764,86.27148531,99.86218212
"Zfp11",1.119083026,0.228167764,0.022463306,0.478196807,0.980104812,0.843020928,0.468168919,0.940208789,0.224349431,0.688646468
"Mrps17",8.624822033,9.416879344,11.02434589,9.280135022,9.935576589,9.861761415,10.11175237,10.65554289,11.60527761,10.35832621
"Sumf2",0.839928148,1.130111957,1.815432447,1.633493456,1.677297628,0.998630642,1.33930421,1.123236746,1.246395114,1.12254655
"Chchd2",32.89899207,30.30379036,37.50913304,41.58210533,42.63792056,36.86778848,32.6685714,40.22257765,47.2824568,51.50754584
"Cct6a",4.743241164,5.505610828,5.952288412,8.164119325,7.176996407,5.020615405,5.389867333,6.858391144,6.13066319,7.617748816
"Psph",0.969235902,1.314913032,1.925313249,2.550774864,2.783995986,1.3325682,1.60284554,1.357509868,1.723333377,1.569240429
"Gusb",8.629005225,6.341106689,8.797476094,5.62983757,7.063355778,6.87278503,7.782387974,4.905608783,9.575507032,5.759247822
"Crcp",1.079065786,1.449808154,2.168821807,1.614133744,1.799957847,1.650062771,1.370033176,1.069881647,1.564072498,1.791301286
"Tpst1",0.714900104,0.576782185,0.984174581,0.259757049,0.130899275,0.312970436,0.392098847,0.214228489,0.389912091,0.121612748
"Rabgef1",0.755616639,1.403514944,1.150348061,0.952779439,0.787045419,0.645105104,0.899022059,0.841401147,0.725174992,1.033053253
"Tmem248",4.638520567,4.425437599,3.528583431,4.577500236,5.15550916,6.157661931,4.457905656,4.873668242,3.118788075,3.688471281
"Sbds",8.553534869,9.625519702,10.4079454,12.6142968,10.88064239,6.2739198,8.965120299,7.039417747,9.837926261,10.30563111
"Rcc1l",0.434891247,0.767288463,0.516971145,0.95324646,0.834940255,0.377870852,0.859740514,0.439518834,0.705747863,0.632687197
"Gtf2i",3.062706627,3.654553246,3.142549613,5.333772888,5.802131009,2.590734078,2.574890849,2.9540325,2.245519267,3.131057953
"Ncf1",12.80433947,14.91411491,22.37382543,2.375803604,4.337416348,8.41133508,6.104426698,3.213901179,4.582965589,2.529580225
"Rfc2",5.117809873,5.58947332,6.974438758,5.356661369,4.766749747,4.553752576,3.757900499,4.509959674,4.847270354,5.292503975
"Limk1",0.770374823,0.778109382,0.290192924,0.647825237,0.668563751,0.90835997,0.785899591,0.609442811,0.392204314,0.443032091
"Eif4h",13.81266399,16.05188368,17.99616733,16.54826585,17.27616706,14.86486887,12.23265881,15.59175624,17.86073479,17.85730906
"Cldn13",2.60359183,12.78314758,10.52783591,9.800303513,4.798085862,0.421092955,0,0,0,0
"Dnajc30",12.71290254,12.87301035,17.85208561,10.52132598,13.93625848,15.18729672,13.22031485,9.871446291,15.85308287,11.95150127
"Abhd11",13.19546594,13.44822445,20.52564987,13.35990533,7.582383263,10.31437534,10.55148431,15.21118588,9.272558064,11.52003308
"Stx1a",0.481898745,0.439677155,0.359449909,0.455121609,0.63989162,0.168870183,0.207690853,0.298519752,0.445020841,0.457265861
"Bcl7b",8.621657656,8.529999664,8.802777798,7.52209301,9.292061324,7.87694813,5.655836737,6.143062555,7.222912641,9.106908182
"Baz1b",1.564433238,1.736023413,1.047394306,1.387983288,1.293543394,1.290554839,1.517634059,1.389529404,0.752730047,1.167514927
"Tbl2",0.743827949,2.485969305,2.806564795,4.162474163,3.893394616,3.38631533,2.351463802,3.82678302,2.289685284,3.640549875
"Pom121",2.198532317,2.943976951,0.804323913,0.853662103,0.64369285,1.598350442,2.21563045,3.020443815,0.483286591,0.816242416
"Nsun5",5.367059844,6.65452133,7.557796536,6.373632303,7.151879495,4.472860677,4.489264151,3.765622574,5.210343721,7.23342723
"Ccl24",2.15418289,0.806836949,0.783286042,0.711717378,0.830125442,5.488749855,5.981460761,3.33682552,4.082131613,1.122789736
"Rhbdd2",0.457092161,2.254974759,2.348533328,1.296224486,2.408332634,2.214596994,1.812849955,2.179006146,1.884256477,2.957136381
"Tmem120a",4.885494888,5.272571375,7.274053061,7.185404413,7.011660614,5.825929551,5.269314419,6.126602632,8.14094045,8.132313044
"Por",1.237155018,1.539026214,2.240000991,1.722237816,2.058035747,3.105537973,3.118062474,1.440359164,1.507845106,1.862637582
"Mdh2",29.62390365,38.10170347,40.28367062,34.42875768,39.19517367,30.78369154,31.20335524,29.75252069,36.54864417,38.78512226
"Dtx2",1.055462858,0.713051813,0.857739966,0.805198961,1.229791367,0.61251091,1.036400496,0.749982503,0.467279857,0.832320252
"Lrwd1",3.14000952,5.135517485,5.009509729,5.360097788,6.171726715,4.428004665,3.857191901,4.499469295,5.000179738,5.462401354
"Orai2",6.242812335,8.200016066,9.497672571,12.06177029,11.5135403,5.202992324,5.664642042,6.980623171,5.202912861,8.010782023
"Rasa4",2.698292524,0.953504563,1.328317075,0.926322019,0.888688947,2.059772913,2.13045711,1.170981329,1.40223554,1.225190446
"Alkbh4",8.099722557,14.07868333,16.38209823,20.45045522,14.40905033,14.0606171,12.57582265,15.23884783,20.11245705,18.1210316
"Polr2j",14.18945341,12.22209345,14.76454511,16.39852638,15.63531023,10.88325642,12.02115085,14.71829204,18.1973064,16.12234567
"Fis1",15.42235951,14.46105438,17.01039535,12.31050109,12.90839797,14.23077306,12.92383934,12.8295121,18.28126845,14.95688552
"Ift22",0.853765007,1.050642753,1.55143867,0.888112654,0.57654975,1.36609984,1.562782196,0.648472723,1.487402926,1.048715737
"4933404O12Rik",0.051284643,0.153165882,0.272639286,0.587627251,0.581411542,0.292036999,0.249424886,0.120554976,0.074206286,0.247201583
"Ap1s1",4.090931339,5.305828207,4.632451801,7.030103572,6.654656778,5.187742014,5.885806047,5.022609347,7.218283907,7.164193736
"Plod3",3.255893593,2.753337555,3.551659997,1.831171121,1.837493923,2.442568708,3.287768496,1.963846334,2.085388793,1.868910935
"Znhit1",3.416786065,2.691875,3.958054102,2.948523586,2.699160241,3.529223332,3.136532847,2.496824612,3.879820842,3.392071416
"Trim56",1.170029808,1.163763809,1.940983226,1.538434105,0.520240254,1.194800447,1.160010913,1.293913533,1.350567372,1.105716393
"Mir7036",3.150192055,0.672022321,2.679526868,1.043442479,1.010761604,0,0,3.583145168,1.922977409,0.297088351
"Ache",0.825179842,0.616117182,0.253808811,0.065077491,0,0.148455267,0,0,0,0
"Slc12a9",0.994775721,0.746760097,1.266934907,0.662564053,0.599254932,0.837336928,0.959126785,0.51620626,0.393887179,0.623745107
"Srrt",9.97428145,9.416087535,8.594978058,8.755352006,5.100387545,7.677946392,7.659325905,8.480748778,5.21545978,6.329910184
"Ufsp1",1.629016866,2.864357432,2.099436432,2.180127327,2.829872572,1.967706064,1.210025787,3.234159959,2.651743197,3.817456391
"Mir8116",8.179944576,1.350972706,0,0.233071344,0,0,0,0,0,0
"Trip6",1.217541604,0.51947,0.417001721,0.323582106,0.184380844,0.254862722,0.278260997,0.90200834,0,0.398327257
"Gnb2",11.52834841,16.68073234,8.892045248,5.798948373,5.954932779,6.826081832,8.273641213,9.832685417,5.041684363,4.931699735
